Expression,0,1,Gene
-1.5362094807964366,1.8615531921386719,2.829587459564209,1
1.1441767985285074,2.498760223388672,-1.7947239875793457,1
0.8833219278611658,-0.13149011135101318,1.403612494468689,1
1.2145266130719288,-0.694701075553894,1.2138333320617676,1
-0.013305355781031212,-1.1278173923492432,-1.5178470611572266,1
-0.12828077465183377,-2.4346566200256348,2.2032408714294434,1
-0.7014521166895984,0.16924381256103516,1.5064866542816162,1
0.271744454730599,-1.5070470571517944,1.734700083732605,1
1.462041170951057,1.254165530204773,-1.1757756471633911,1
-0.4693828611375016,-2.6609909534454346,0.7572752237319946,1
-0.5034969784813768,-0.23848485946655273,-1.594683051109314,1
0.06860573679486957,-2.9950027465820312,-2.8918447494506836,1
-1.3440125162481822,-2.5907702445983887,-1.103416085243225,1
-0.7256351307771868,0.36194908618927,1.8394864797592163,1
0.6725786211441133,-0.7438627481460571,0.9629974365234375,1
-0.8475542921876914,-1.729081392288208,-1.6383676528930664,1
0.07892734133925695,-0.4631441831588745,1.5271722078323364,1
-0.214289156411458,-2.35650634765625,-0.14245283603668213,1
0.0067939642836243215,1.6786673069000244,1.9574532508850098,1
0.6154590461633495,0.10218679904937744,-1.1476517915725708,1
-0.16035956113623945,-0.7158944606781006,-2.1906070709228516,1
1.3368564985239455,2.292294502258301,-2.0519049167633057,1
0.2536233678225483,1.5364623069763184,-1.5146673917770386,1
1.839180798764094,-0.2491443157196045,1.5199095010757446,1
0.026331386166342934,1.326497197151184,-2.111907958984375,1
0.27299520654724235,0.8130909204483032,0.07477211952209473,1
0.13337352413167342,-0.4931849241256714,-1.2393511533737183,1
0.8322576641730831,-1.2065438032150269,-2.6608266830444336,1
0.21466603680979132,-2.9731030464172363,1.8646727800369263,1
-0.5597793466921123,-0.46602094173431396,-2.1329519748687744,1
0.12131732900165502,2.7680716514587402,-0.8431899547576904,1
-1.420194189781409,0.8499326705932617,-0.9268083572387695,1
2.5018883926935747,0.2145777940750122,-0.7898164987564087,1
-1.461479446391521,2.7616777420043945,0.9453942775726318,1
0.34861849926043875,0.7455621957778931,2.3643741607666016,1
0.10267256148234823,2.1153664588928223,-1.1040229797363281,1
