Expression,0,1,Gene
1.1318981989058707,1.7120851278305054,0.7908257246017456,1
0.1940824361274137,2.8406615257263184,-1.5900639295578003,1
-1.4576849790737216,2.558018207550049,0.1607673168182373,1
-0.07415258715104359,0.17011070251464844,0.5312089920043945,1
0.2085639989160068,1.7619255781173706,1.8292980194091797,1
1.056854153712738,-0.4463707208633423,2.2289867401123047,1
0.2789608616592702,-1.9671649932861328,-2.438505172729492,1
-0.1306065848357972,-1.0332248210906982,-0.46713781356811523,1
-0.28753619791772655,-1.777921199798584,-2.1481339931488037,1
-0.8881580648618266,0.5617915391921997,-1.5138838291168213,1
0.2900279345238553,2.412942886352539,-2.7740936279296875,1
-0.6307737689958327,-1.9594942331314087,-2.3234739303588867,1
-1.6150611774658248,-2.0304012298583984,0.22058522701263428,1
1.3275021372302938,-2.0966670513153076,-2.1073341369628906,1
0.5425478458817737,2.259011745452881,2.095705032348633,1
0.28883020091470757,1.8754677772521973,-1.7699908018112183,1
0.3598314661488368,1.7607300281524658,-2.007129669189453,1
1.0753303269421834,-1.11165189743042,-2.8465328216552734,1
-1.0195595334607455,2.588332176208496,-1.3516781330108643,1
-2.2717542352923297,2.745305061340332,-1.2735157012939453,1
-0.6432149966347745,0.23590457439422607,0.12154769897460938,1
-0.11382882836447374,2.5858347415924072,-1.21698796749115,1
-0.09111082625513903,-1.1007277965545654,-2.7718796730041504,1
0.35660406439716974,-0.40466952323913574,-1.4903329610824585,1
1.1889979423363355,-0.8665298223495483,-0.05577564239501953,1
-1.4109323097580009,-1.6058882474899292,-0.3931431770324707,1
-1.397720242561801,-1.137977957725525,0.8186026811599731,1
-0.40580378835925107,-0.7445107698440552,0.8987674713134766,1
0.15696969996310048,-1.017606496810913,-1.2334249019622803,1
-0.09146529938372998,0.5036748647689819,0.7930998802185059,1
-1.5112974126017031,0.5203303098678589,-2.607761859893799,1
-1.0619673945961978,-2.422633647918701,0.45296287536621094,1
-0.6859992774178164,-1.072440505027771,2.593170642852783,1
2.1814868698079275,-0.5631165504455566,-0.8050339221954346,1
0.40967663375671076,-1.426730990409851,-1.9551494121551514,1
0.5555295944641364,-0.4748915433883667,-2.5183775424957275,1
-0.06911561404217707,-1.9209998846054077,0.12274038791656494,1
0.4522519608100408,-2.8573615550994873,-2.7317323684692383,1
-0.12205485141835258,-2.7318429946899414,-0.33124852180480957,1
-1.1035251744809744,-0.8967078924179077,-1.7722105979919434,1
-0.7618602971875442,-2.780043840408325,1.0667338371276855,1
1.2537131292013763,-0.42554783821105957,-0.9380707740783691,1
0.11922514292272166,1.0973031520843506,2.3272926807403564,1
-0.060215011486747155,2.9880802631378174,-1.2434381246566772,1
-1.7515861830335986,-0.6450026035308838,0.7599570751190186,1
-0.26935144820726126,-0.2827184200286865,0.4853750467300415,1
1.5722926469993062,0.5322493314743042,-2.756863594055176,1
-0.5374715166132956,2.177070140838623,0.25108373165130615,1
1.459619426563965,-1.4076626300811768,2.884493827819824,1
0.0007758160537941281,-1.1275602579116821,-2.229717254638672,1
2.1718169131244527,2.267374038696289,-2.8447916507720947,1
1.0350717360046726,2.6573147773742676,-1.819204330444336,1
-0.3863592496857668,-1.407616138458252,-2.334620952606201,1
-0.5949318659986222,1.177443265914917,-1.2634284496307373,1
-0.7420548244996776,1.8876957893371582,-2.9774458408355713,1
0.07148966527893959,-0.03126168251037598,-0.9463423490524292,1
-1.1520232943787534,-1.8198652267456055,0.9310988187789917,1
0.5836014102972088,-1.8684121370315552,-2.055576801300049,1
-0.6462439522811082,0.6775381565093994,-1.5475155115127563,1
2.0675538939092832,-0.9650884866714478,2.169217109680176,1
-0.3652089318081365,1.1426643133163452,1.264534592628479,1
0.7697781325168399,-0.8963009119033813,1.7726951837539673,1
0.7296937899343772,-2.575542449951172,-1.4072037935256958,1
-0.37453242554201427,-2.004664897918701,-0.03239321708679199,1
0.8668207910886941,2.4503896236419678,2.977534532546997,1
-0.6456720837195962,-0.34079039096832275,0.8603671789169312,1
0.5556965893855904,2.2565231323242188,-0.07134032249450684,1
0.970905546881537,-2.1755433082580566,-2.1531248092651367,1
0.49063536509466854,-0.7134969234466553,1.0641002655029297,1
-0.10121815167219333,0.38578855991363525,-0.9516048431396484,1
-2.2560784923128288,-1.5762029886245728,-1.9638526439666748,1
0.388740327384996,2.9676828384399414,-2.90688419342041,1
0.39177995055323267,0.2181086540222168,1.7717621326446533,1
1.5651684135345427,0.2430342435836792,-1.9824718236923218,1
-0.024760348933858922,1.2012180089950562,-2.588608503341675,1
1.557972355719662,-2.152758836746216,-0.7382673025131226,1
-0.7798998127934679,2.251217842102051,-0.4020427465438843,1
1.1658612229745167,2.0426650047302246,1.5671703815460205,1
0.9656088105828105,2.918489933013916,-1.6974577903747559,1
-0.6683558595860668,2.4365711212158203,-0.12540578842163086,1
-1.4970222453342454,1.447300672531128,-2.9383010864257812,1
-0.48234106679727773,-0.8584163188934326,-1.3473776578903198,1
0.3819229064496278,-0.9317636489868164,-0.02293574810028076,1
0.582347577591076,1.1198176145553589,0.4378005266189575,1
-0.2918826846076028,-0.6468701362609863,0.0875709056854248,1
-0.2478021962121216,1.8880605697631836,0.9550487995147705,1
-0.24963306869360713,1.8403265476226807,-2.394090175628662,1
0.7719773649185283,0.11176121234893799,-2.0483715534210205,1
0.031767279181812214,-1.7774401903152466,2.745594024658203,1
0.3657401099983888,-2.16465425491333,0.9335836172103882,1
-0.07397026309968305,-2.7213757038116455,-0.36798620223999023,1
-0.7531434424335821,2.39797306060791,0.23099184036254883,1
-0.947851670060452,-2.5512924194335938,-1.2107534408569336,1
2.3877712202080383,-2.1625165939331055,2.1269338130950928,1
-0.07488892004974496,1.7277520895004272,2.1271886825561523,1
1.0379952928941572,-2.80416202545166,-0.3347264528274536,1
-0.02986248867322777,-2.0897533893585205,-0.07538580894470215,1
1.4098489468658293,-2.7339553833007812,-0.150704026222229,1
-0.16696185749471604,-2.803255081176758,1.9810749292373657,1
0.07907952588196925,-2.8238730430603027,2.1932129859924316,1
0.21726325702078403,1.9122215509414673,0.8055074214935303,1
-0.2909241060749441,0.6965736150741577,-2.523268699645996,1
-1.1957275391777034,-1.1595743894577026,-0.001112222671508789,1
-0.6120327711672675,-0.08540010452270508,2.7797048091888428,1
-0.9599234077308194,-2.5452122688293457,1.141898274421692,1
0.29530166820340586,-0.06095266342163086,1.0432666540145874,1
-0.3168141199547324,-2.7429494857788086,-2.0745463371276855,1
0.5594199309269334,-2.964167594909668,1.0808258056640625,1
-0.09603311717822077,-1.2391033172607422,-0.9832495450973511,1
0.46197957605227224,0.824032187461853,-1.8835015296936035,1
-1.0292564854392712,2.2203190326690674,1.7730181217193604,1
0.6615996910376667,-0.9631297588348389,1.8410965204238892,1
1.7368747792709254,-0.07112574577331543,-1.1277000904083252,1
0.24330258830349238,-2.104348659515381,0.1745452880859375,1
-1.1779376178351877,-0.8171467781066895,-0.2670121192932129,1
-1.348391242526585,-1.2177067995071411,-1.8720577955245972,1
0.5768095031206902,-1.793062448501587,0.06035757064819336,1
-0.6958141051377924,-2.5158212184906006,0.5262858867645264,1
-0.19276644947691537,-2.9714956283569336,-1.0277806520462036,1
0.4021635357755965,-0.943966269493103,1.3984851837158203,1
0.8911602733577224,2.5885069370269775,-1.6919803619384766,1
-0.5528010369243896,0.39960479736328125,0.5193665027618408,1
0.01920185577072145,2.2489776611328125,0.3470810651779175,1
-0.10248953993913634,-2.8057284355163574,-2.8110737800598145,1
-2.5489021352719585,0.3519240617752075,-2.019774913787842,1
-0.3938047220829538,-2.029052734375,-0.7393494844436646,1
0.7416494304306498,-1.3319048881530762,0.8938175439834595,1
1.3202903061604443,2.61374831199646,-0.9465272426605225,1
-0.5982599893064521,0.8820329904556274,-0.4465674161911011,1
-0.3048222888604122,-1.8974300622940063,-2.146378517150879,1
0.7124187809144811,-0.509306788444519,1.0443381071090698,1
1.0535952823029526,-0.7050561904907227,0.1829763650894165,1
-0.2168417128809276,-1.812435507774353,1.9429221153259277,1
0.7112066419716532,0.9873107671737671,-1.478894591331482,1
-1.5575555387744044,-0.7502524852752686,-1.8881603479385376,1
-0.8848593425305165,0.9179420471191406,-1.9627854824066162,1
1.093149475963404,-0.8160864114761353,-1.8672637939453125,1
-0.17892350799879575,-2.7306361198425293,2.640551805496216,1
-0.04040398848526422,-0.5779377222061157,-0.18281400203704834,1
0.010588264726265145,-0.023978233337402344,2.2878105640411377,1
-0.20530079141373217,1.258092999458313,0.6810407638549805,1
0.22649308993611417,2.6596102714538574,2.127063274383545,1
-0.1066604329915044,1.5655614137649536,-1.363413691520691,1
1.7935171786562378,-1.880727767944336,-2.604020118713379,1
0.11134122937369612,1.849928855895996,-0.5017175674438477,1
0.6600289916702421,2.565957546234131,-1.9827804565429688,1
-0.4896922941767142,-1.1195669174194336,0.4624307155609131,1
0.9103038027804822,0.1265552043914795,0.9690467119216919,1
1.5321674584280285,-2.556711196899414,2.335862159729004,1
0.5391255048629057,0.6140091419219971,2.9009456634521484,1
2.191730533428633,-2.9890129566192627,-0.8192567825317383,1
0.16193753050726872,-2.085270881652832,2.1928586959838867,1
0.42913732443344177,-2.348344326019287,2.3241615295410156,1
0.9523586444526546,1.3152837753295898,2.6637067794799805,1
-1.4249273527984618,2.384056568145752,1.0019009113311768,1
0.21268585627597825,-2.2098193168640137,0.642533540725708,1
0.5823503194786058,-1.1542257070541382,-2.8021953105926514,1
0.9941449808262167,1.557819128036499,0.37555789947509766,1
1.7843747467912792,1.0815657377243042,2.707217216491699,1
0.3337681424062686,2.764763832092285,0.4375673532485962,1
-1.6009930013050544,0.41215968132019043,1.1638147830963135,1
-0.0643343702031201,2.5068719387054443,1.8026647567749023,1
0.5790448167891653,-0.47768712043762207,-2.032090663909912,1
-1.0253682941928934,1.615396499633789,-2.922110080718994,1
1.6756700389427712,-0.7126407623291016,2.0392441749572754,1
1.2284514944717062,2.4625186920166016,0.8246573209762573,1
-1.3151748374344387,-1.8564079999923706,-2.9794342517852783,1
-0.20221382700760962,0.09934794902801514,1.3594658374786377,1
0.3331227165382932,1.3589361906051636,1.6412461996078491,1
0.22856191935489384,1.6984083652496338,-0.7571250200271606,1
-2.5535060750395147,-0.40401577949523926,2.2260117530822754,1
-0.6436451331423956,-2.503615379333496,-2.1368298530578613,1
-0.5229524226522034,-2.9745919704437256,0.3977869749069214,1
-0.6341642030059498,0.9343897104263306,0.962536096572876,1
1.0130722736271662,-0.7404853105545044,2.9627280235290527,1
0.912177109459645,2.986144542694092,0.2806001901626587,1
1.2195071137161897,-0.21956956386566162,-0.43666863441467285,1
1.0619010223886696,-0.2878897190093994,-1.303334355354309,1
1.7073863584898876,0.0905005931854248,0.3234429359436035,1
-1.8969177519209202,-1.278747797012329,0.15004706382751465,1
0.13121285906179664,-0.2510719299316406,-1.3930306434631348,1
0.16079328367437157,2.907341480255127,-0.32985734939575195,1
1.4503713702305276,2.611025333404541,0.4587746858596802,1
1.3990432204700107,0.5589644908905029,2.960843086242676,1
-0.09627486520138279,2.1623833179473877,1.2101315259933472,1
0.7442038543543363,0.2227013111114502,-2.154202938079834,1
-0.960037818026038,-0.9011757373809814,1.167596697807312,1
-0.30448705978377044,-1.0550765991210938,1.0780144929885864,1
-1.1965271862677782,2.581810474395752,-1.395614504814148,1
-0.5275037256008092,0.7159184217453003,-2.2093348503112793,1
0.055663716245859446,0.1674896478652954,-2.417630672454834,1
-1.0735561375261944,1.216435432434082,-0.2797898054122925,1
